asset_id,cycle,operational_setting_1,operational_setting_2,operational_setting_3,s2,s3,s4,s7,s8,s9,s11,s12,s14,s15,s17,s20,s21
AC-095,77,0.0043,0.0001,100.0,642.8,1578.35,1398.83,554.46,2388.0,9070.43,47.21,521.97,8156.51,8.3708,391,39.15,23.3313
AC-095,78,0.003,-0.0003,100.0,642.55,1585.96,1392.8,554.29,2387.96,9063.02,47.11,522.39,8149.53,8.3958,392,39.22,23.4162
AC-095,79,0.0024,0.0,100.0,642.15,1586.93,1397.07,553.84,2388.0,9068.29,47.23,522.22,8155.0,8.3822,391,39.15,23.3262
AC-095,80,-0.0013,0.0003,100.0,641.96,1583.86,1392.35,553.8,2388.03,9067.9,47.3,522.18,8145.71,8.373,390,39.02,23.4595
AC-095,81,-0.0017,0.0002,100.0,642.04,1584.35,1394.84,554.74,2388.01,9077.45,47.43,522.08,8152.0,8.3921,391,39.02,23.4055
AC-095,82,-0.0024,-0.0003,100.0,641.74,1584.75,1394.62,553.72,2388.01,9066.38,47.08,521.88,8149.11,8.3956,390,38.93,23.4541
AC-095,83,-0.0004,0.0004,100.0,642.28,1583.52,1408.22,554.99,2388.04,9074.54,47.27,522.57,8151.64,8.4035,392,39.09,23.3536
AC-095,84,0.0004,0.0003,100.0,642.58,1591.9,1397.98,554.66,2388.0,9065.7,47.23,522.51,8155.01,8.3802,391,39.11,23.4007
AC-095,85,-0.0019,0.0003,100.0,641.91,1581.22,1400.16,554.8,2388.0,9067.21,47.18,522.46,8150.84,8.4153,390,39.04,23.3966
AC-095,86,0.0005,-0.0001,100.0,642.34,1580.64,1397.34,554.18,2387.96,9071.99,47.45,521.9,8149.49,8.3923,393,39.01,23.5311
AC-095,87,0.0031,-0.0001,100.0,642.26,1591.11,1397.78,554.02,2387.98,9060.76,47.16,522.48,8150.17,8.3855,392,39.04,23.5197
AC-095,88,0.0005,-0.0003,100.0,642.1,1580.42,1398.26,554.11,2387.97,9069.27,47.11,521.8,8149.45,8.4405,392,38.96,23.3708
AC-095,89,0.0026,-0.0001,100.0,642.06,1587.62,1393.99,553.6,2387.99,9071.33,47.4,521.92,8152.78,8.4024,391,39.05,23.3651
AC-095,90,0.0003,0.0004,100.0,642.28,1588.46,1406.19,554.23,2388.01,9062.57,47.09,522.45,8146.93,8.392,392,38.92,23.4211
AC-095,91,-0.0015,0.0003,100.0,642.07,1583.01,1394.44,554.71,2387.99,9068.74,47.28,522.81,8151.77,8.4039,391,38.99,23.3145
AC-095,92,-0.0045,0.0001,100.0,642.51,1582.87,1397.31,553.39,2387.97,9069.2,47.12,522.24,8151.22,8.3978,393,38.88,23.3029
AC-095,93,0.0008,0.0003,100.0,642.13,1589.76,1407.41,554.41,2388.01,9077.07,47.1,522.37,8148.3,8.3799,389,39.08,23.432
AC-095,94,-0.0016,0.0001,100.0,641.33,1581.77,1396.4,553.69,2388.01,9071.65,47.08,522.24,8152.75,8.3808,391,38.97,23.3824
AC-095,95,-0.0013,0.0002,100.0,642.36,1592.95,1395.68,554.49,2388.01,9078.51,47.13,522.64,8157.82,8.4018,392,38.83,23.4057
AC-095,96,0.0,-0.0002,100.0,642.34,1591.09,1404.42,554.32,2388.0,9069.33,47.16,522.4,8152.24,8.3689,394,39.0,23.4466
AC-095,97,-0.0014,-0.0003,100.0,642.18,1590.79,1392.48,554.74,2388.0,9069.59,47.14,522.21,8146.5,8.4375,392,39.09,23.333
AC-095,98,-0.0013,0.0005,100.0,642.08,1583.36,1400.98,554.37,2388.03,9075.3,47.24,522.59,8150.06,8.4211,391,39.04,23.313
AC-095,99,0.0015,0.0004,100.0,642.38,1580.28,1404.26,553.76,2387.98,9065.33,47.2,522.61,8148.45,8.4175,393,38.99,23.5004
AC-095,100,0.0008,0.0001,100.0,642.54,1589.45,1402.46,554.59,2388.01,9069.05,47.11,522.45,8154.65,8.4363,392,38.92,23.3356
AC-095,101,-0.0039,0.0,100.0,641.79,1585.48,1397.83,554.3,2387.96,9066.38,47.32,522.28,8155.53,8.4474,392,38.88,23.4572
AC-095,102,0.0014,-0.0005,100.0,642.33,1587.3,1392.28,554.15,2388.02,9070.74,47.33,522.52,8151.32,8.3973,391,39.02,23.38
AC-095,103,-0.0013,-0.0002,100.0,641.56,1592.15,1399.89,554.19,2388.02,9072.13,47.23,522.11,8152.97,8.3962,392,39.01,23.4325
AC-095,104,0.0025,0.0004,100.0,642.55,1593.81,1403.41,554.25,2388.03,9069.96,47.28,522.34,8153.52,8.4069,392,39.14,23.3588
AC-095,105,-0.0013,0.0002,100.0,642.34,1588.83,1404.64,554.26,2387.99,9065.28,47.18,521.76,8149.55,8.3617,393,39.07,23.4055
AC-095,106,-0.0006,0.0005,100.0,641.81,1580.34,1401.84,554.74,2388.03,9062.61,47.2,522.26,8151.57,8.4111,392,38.98,23.5379
AC-095,107,0.0003,0.0004,100.0,641.8,1587.09,1403.51,554.42,2388.03,9077.5,47.33,522.1,8148.3,8.4281,392,39.03,23.3986
AC-095,108,0.0004,0.0005,100.0,642.13,1587.76,1397.98,554.02,2388.0,9067.8,47.33,522.49,8155.49,8.3961,392,39.04,23.451
AC-095,109,-0.0008,0.0003,100.0,642.24,1595.25,1403.28,554.66,2388.02,9070.75,47.13,522.22,8152.11,8.3982,390,39.08,23.4312
AC-095,110,0.0013,-0.0004,100.0,642.46,1582.91,1405.19,554.41,2387.95,9066.11,47.27,522.27,8144.87,8.4525,392,38.78,23.3485
AC-095,111,0.0028,-0.0,100.0,642.12,1578.68,1403.06,554.26,2388.01,9073.19,47.31,522.56,8153.99,8.3703,393,39.06,23.3337
AC-095,112,-0.0007,0.0001,100.0,642.4,1591.13,1397.0,553.28,2387.97,9076.87,47.19,521.98,8154.62,8.4013,391,38.86,23.4631
AC-095,113,-0.0009,0.0001,100.0,642.41,1591.1,1400.5,553.68,2388.0,9068.47,47.17,522.17,8153.25,8.3958,391,38.93,23.4026
AC-095,114,-0.0019,0.0002,100.0,641.97,1581.33,1397.52,554.46,2387.96,9075.74,47.37,522.63,8158.13,8.4055,392,39.01,23.3446
AC-095,115,-0.0006,-0.0004,100.0,642.52,1591.47,1401.33,554.06,2388.0,9069.48,47.34,522.19,8150.67,8.3913,391,39.07,23.4132
AC-095,116,-0.003,0.0002,100.0,641.85,1582.95,1400.42,554.46,2388.04,9071.59,47.03,522.21,8155.0,8.4088,392,39.13,23.3432
AC-095,117,-0.001,0.0001,100.0,642.63,1581.96,1392.27,554.38,2387.97,9072.45,47.1,522.3,8149.85,8.399,391,38.89,23.4329
AC-095,118,0.0013,-0.0005,100.0,642.59,1583.32,1392.45,554.26,2387.97,9066.59,47.2,522.2,8150.12,8.4147,390,39.1,23.4153
AC-095,119,-0.0017,-0.0,100.0,642.71,1588.53,1399.35,554.72,2387.98,9074.87,47.18,522.09,8150.12,8.4344,392,38.9,23.3867
AC-095,120,-0.003,-0.0002,100.0,642.11,1576.77,1399.03,554.43,2388.04,9066.56,47.04,522.29,8148.63,8.4085,391,38.92,23.3877
AC-095,121,-0.0017,-0.0002,100.0,642.41,1584.43,1405.4,553.66,2388.0,9075.52,47.27,522.25,8152.32,8.4346,393,39.01,23.3196
AC-095,122,0.0057,-0.0005,100.0,642.28,1586.48,1395.38,553.84,2388.03,9076.06,47.23,522.69,8151.69,8.4041,391,39.01,23.3606
AC-095,123,-0.0001,0.0001,100.0,642.05,1584.43,1403.02,554.86,2388.03,9076.81,47.2,522.42,8158.06,8.3878,391,38.94,23.3338
AC-095,124,-0.0003,0.0002,100.0,642.28,1584.2,1396.44,554.11,2388.01,9067.29,47.27,522.45,8149.14,8.4035,391,39.06,23.3633
AC-095,125,0.0017,0.0001,100.0,641.85,1584.78,1401.17,554.22,2388.01,9073.39,47.22,522.04,8151.12,8.4315,391,38.96,23.4351
AC-095,126,0.0018,0.0003,100.0,642.43,1588.4,1397.39,553.87,2388.01,9064.51,47.25,522.68,8150.02,8.4064,392,39.02,23.4135
AC-095,127,0.0023,0.0003,100.0,642.77,1588.68,1398.64,553.94,2387.96,9067.16,47.22,522.19,8158.17,8.3856,393,39.12,23.392
AC-095,128,0.0012,0.0001,100.0,642.12,1588.53,1405.04,554.3,2388.05,9064.85,47.36,522.15,8152.31,8.4027,391,39.02,23.3738
AC-095,129,-0.0033,0.0001,100.0,642.74,1590.89,1398.99,553.73,2387.95,9074.2,47.36,521.93,8154.89,8.4176,393,38.99,23.2857
AC-095,130,0.0019,0.0002,100.0,642.51,1579.22,1396.7,554.31,2387.98,9068.78,47.2,522.13,8148.32,8.3894,392,38.95,23.2674
AC-095,131,-0.0036,-0.0004,100.0,642.82,1581.63,1397.16,553.82,2388.03,9079.23,47.28,522.19,8156.33,8.3985,391,38.9,23.3979
AC-095,132,0.0015,0.0002,100.0,642.03,1587.62,1400.74,554.47,2388.05,9067.97,47.29,522.87,8151.92,8.4033,392,38.91,23.3719
AC-095,133,0.0004,-0.0001,100.0,642.43,1588.11,1397.39,554.08,2387.99,9077.36,47.28,522.41,8156.64,8.404,390,39.1,23.3421
AC-095,134,0.0022,-0.0003,100.0,642.54,1590.29,1399.8,554.67,2388.01,9072.7,47.32,521.28,8153.46,8.4506,392,38.93,23.3081
AC-095,135,-0.0009,0.0,100.0,642.11,1586.87,1400.93,554.82,2388.0,9079.33,47.3,521.69,8157.59,8.4129,392,39.16,23.3882
AC-095,136,0.006,0.0001,100.0,641.94,1587.8,1403.51,553.95,2388.02,9072.33,47.38,521.96,8151.48,8.4359,393,38.93,23.237
AC-095,137,-0.002,0.0001,100.0,641.83,1587.74,1400.25,554.29,2388.03,9070.15,47.34,522.16,8146.51,8.4162,392,39.01,23.445
AC-095,138,0.0046,0.0004,100.0,642.56,1590.99,1405.51,554.24,2388.0,9072.56,47.42,522.22,8153.39,8.4243,392,38.95,23.367
AC-095,139,-0.0011,-0.0003,100.0,642.87,1581.36,1395.12,553.95,2387.99,9074.08,47.38,521.78,8151.23,8.4018,393,38.76,23.4701
AC-095,140,-0.0023,0.0005,100.0,642.39,1592.17,1399.15,553.52,2388.02,9075.4,47.28,522.45,8151.36,8.4115,393,38.91,23.4167
AC-095,141,-0.0021,0.0005,100.0,642.59,1590.99,1400.57,553.63,2388.02,9076.59,47.23,522.4,8151.05,8.409,392,39.15,23.3256
AC-095,142,-0.0011,-0.0003,100.0,642.73,1582.42,1408.5,554.74,2388.01,9075.65,47.22,521.69,8155.1,8.3956,393,38.96,23.4092
AC-095,143,0.0014,0.0002,100.0,641.78,1587.17,1399.26,554.05,2388.04,9072.95,47.27,521.77,8151.48,8.4383,392,38.95,23.3957
AC-095,144,0.0004,0.0004,100.0,642.28,1584.55,1400.7,553.98,2388.04,9077.21,47.38,522.55,8158.38,8.4145,392,38.84,23.4767
AC-095,145,-0.0042,-0.0002,100.0,642.32,1583.14,1399.38,553.96,2388.09,9068.38,47.31,521.85,8157.48,8.4153,391,38.86,23.3159
AC-095,146,-0.0027,-0.0003,100.0,641.89,1590.89,1396.8,554.39,2388.02,9072.44,47.31,521.56,8152.83,8.4049,394,38.94,23.4033
AC-095,147,-0.0024,-0.0002,100.0,642.34,1584.97,1399.64,553.96,2388.07,9077.03,47.33,522.15,8151.56,8.3504,392,38.9,23.3908
AC-095,148,0.0022,-0.0,100.0,642.03,1584.78,1407.54,554.27,2387.99,9073.2,47.35,522.22,8153.59,8.387,393,39.1,23.3138
AC-095,149,-0.0024,-0.0003,100.0,641.98,1592.61,1405.6,553.77,2388.04,9070.98,47.25,522.73,8152.62,8.4123,393,38.94,23.3638
AC-095,150,0.0005,-0.0002,100.0,642.39,1585.21,1409.2,553.65,2388.01,9068.11,47.44,522.28,8156.36,8.4127,393,39.13,23.4728
AC-095,151,0.0012,0.0002,100.0,642.24,1581.38,1402.65,554.49,2388.0,9069.42,47.24,522.18,8149.05,8.4186,393,39.0,23.2735
AC-095,152,0.001,-0.0002,100.0,641.91,1590.39,1399.01,554.8,2388.03,9072.97,47.32,522.57,8146.42,8.4122,392,38.93,23.467
AC-095,153,-0.0055,-0.0003,100.0,642.91,1590.99,1398.15,553.82,2388.04,9077.08,47.26,521.88,8156.14,8.413,391,39.0,23.4206
AC-095,154,0.0012,0.0001,100.0,641.82,1589.22,1400.55,553.28,2388.01,9072.53,47.4,522.14,8152.0,8.3719,391,38.93,23.3483
AC-095,155,0.0017,-0.0003,100.0,641.82,1584.81,1399.21,554.19,2388.01,9074.59,47.29,522.54,8155.37,8.4199,391,38.95,23.2489
AC-095,156,0.0024,0.0,100.0,642.9,1579.08,1398.26,554.04,2388.05,9078.91,47.29,521.64,8155.47,8.4317,393,38.8,23.3931
AC-095,157,0.0021,0.0002,100.0,642.49,1585.71,1408.04,553.8,2388.03,9074.32,47.18,521.3,8160.11,8.4111,393,38.87,23.2966
AC-095,158,0.0025,0.0003,100.0,642.06,1584.05,1401.99,553.99,2388.0,9078.64,47.44,521.87,8154.57,8.4353,392,38.88,23.4948
AC-095,159,0.0044,0.0003,100.0,642.27,1580.42,1393.35,553.72,2388.0,9076.53,47.46,522.02,8153.86,8.3846,394,38.81,23.4131
AC-095,160,-0.0008,-0.0,100.0,643.02,1591.79,1401.55,553.86,2388.14,9077.23,47.43,521.77,8151.77,8.3719,392,38.92,23.3938
AC-095,161,-0.0015,0.0004,100.0,642.53,1585.48,1405.04,553.79,2388.06,9077.64,47.33,521.97,8156.32,8.4415,391,38.94,23.2145
AC-095,162,-0.0014,0.0,100.0,642.61,1583.17,1400.5,553.76,2388.03,9078.51,47.4,521.83,8156.3,8.3958,392,39.05,23.3126
AC-095,163,-0.0019,0.0003,100.0,642.37,1586.48,1405.83,553.86,2388.02,9077.46,47.35,521.7,8156.02,8.3691,392,39.0,23.2776
AC-095,164,0.0028,0.0001,100.0,641.79,1590.34,1412.12,553.75,2388.01,9070.99,47.35,522.28,8161.02,8.3877,393,39.0,23.381
AC-095,165,0.0014,-0.0004,100.0,642.18,1587.17,1403.68,554.24,2388.02,9069.13,47.2,522.05,8154.15,8.4267,393,38.87,23.3095
AC-095,166,0.0052,0.0001,100.0,642.74,1588.49,1399.51,554.56,2387.98,9080.4,47.33,521.51,8155.09,8.4175,393,39.06,23.4982
AC-095,167,-0.0012,-0.0003,100.0,642.5,1585.29,1411.22,553.82,2388.01,9078.42,47.47,522.2,8156.52,8.4283,391,39.0,23.3513
AC-095,168,0.0009,-0.0004,100.0,642.38,1586.19,1395.87,553.64,2388.01,9078.55,47.44,521.72,8159.1,8.4354,393,38.9,23.2932
AC-095,169,-0.0,-0.0005,100.0,642.53,1585.09,1403.81,554.87,2388.02,9080.36,47.28,522.1,8160.45,8.4001,393,38.99,23.2581
AC-095,170,0.0016,-0.0003,100.0,641.9,1590.12,1401.84,553.88,2388.06,9074.09,47.26,521.87,8155.02,8.4337,392,38.9,23.3517
AC-095,171,0.0004,-0.0001,100.0,641.99,1579.98,1405.06,553.43,2388.01,9074.24,47.33,522.1,8149.76,8.4248,393,39.05,23.4166
AC-095,172,0.0027,0.0004,100.0,642.22,1586.2,1395.96,553.54,2388.01,9078.67,47.49,521.87,8150.58,8.4182,392,38.91,23.3969
AC-095,173,-0.0042,0.0001,100.0,642.08,1592.64,1400.55,553.53,2388.03,9078.97,47.35,522.06,8152.55,8.4155,393,38.9,23.4406
AC-095,174,-0.0,-0.0005,100.0,642.43,1585.27,1403.68,554.57,2388.03,9077.69,47.52,521.88,8154.86,8.4061,392,38.94,23.2876
AC-095,175,0.0014,-0.0,100.0,642.47,1584.35,1399.68,553.93,2388.03,9080.31,47.31,522.16,8155.27,8.4165,392,38.88,23.2629
AC-095,176,-0.0007,-0.0004,100.0,642.37,1587.69,1408.49,554.58,2388.06,9071.81,47.3,521.42,8151.52,8.4247,393,39.09,23.3448
AC-095,177,-0.0033,-0.0001,100.0,642.31,1594.42,1392.6,553.65,2388.02,9077.13,47.48,522.22,8153.06,8.4138,392,39.06,23.384
AC-095,178,0.0031,-0.0001,100.0,641.97,1587.07,1401.88,553.4,2388.04,9082.41,47.35,521.86,8160.05,8.4246,393,38.91,23.3981
AC-095,179,0.0031,0.0002,100.0,642.61,1587.74,1403.9,553.5,2388.03,9077.23,47.41,521.43,8161.33,8.4601,393,38.82,23.372
AC-095,180,-0.0007,-0.0,100.0,642.02,1582.67,1401.78,553.67,2388.01,9080.85,47.43,521.62,8160.5,8.425,392,38.84,23.2953
AC-095,181,0.0039,-0.0001,100.0,642.71,1588.76,1404.52,553.92,2388.07,9080.77,47.23,521.89,8155.95,8.4407,391,38.75,23.325
AC-095,182,0.0034,-0.0003,100.0,642.09,1588.55,1404.45,553.2,2388.07,9074.9,47.41,521.65,8153.35,8.4415,393,38.94,23.2994
AC-095,183,0.0007,0.0004,100.0,642.29,1585.09,1399.66,553.69,2388.04,9068.98,47.41,521.85,8156.57,8.4162,393,38.96,23.3933
AC-095,184,0.0009,-0.0004,100.0,642.58,1587.84,1407.53,554.13,2388.02,9079.87,47.46,521.87,8155.43,8.4641,393,38.84,23.2227
AC-095,185,-0.0017,0.0003,100.0,643.08,1592.45,1407.79,554.27,2388.06,9080.77,47.28,521.05,8156.42,8.4388,393,38.76,23.3264
AC-095,186,0.0019,-0.0002,100.0,643.16,1592.0,1412.64,553.41,2388.04,9076.71,47.26,521.2,8156.79,8.4326,393,38.95,23.1849
AC-095,187,-0.0029,-0.0,100.0,642.74,1587.24,1401.49,553.53,2388.05,9078.4,47.46,521.85,8151.65,8.4545,392,38.86,23.3067
AC-095,188,-0.0028,0.0002,100.0,642.16,1588.01,1410.54,552.5,2388.08,9082.81,47.37,521.79,8157.0,8.4442,392,38.96,23.3167
AC-095,189,0.003,0.0002,100.0,643.02,1590.43,1408.82,553.66,2388.06,9084.41,47.53,522.19,8155.87,8.3769,392,38.79,23.3154
AC-095,190,0.0008,-0.0002,100.0,642.54,1590.8,1406.08,553.9,2388.09,9084.04,47.43,521.08,8149.55,8.4189,394,39.0,23.256
AC-095,191,0.001,-0.0001,100.0,642.69,1583.4,1405.29,553.42,2388.05,9082.56,47.34,520.96,8159.18,8.4268,394,38.99,23.3554
AC-095,192,-0.0041,0.0002,100.0,642.55,1586.0,1400.74,554.33,2388.02,9079.42,47.43,521.44,8156.21,8.3995,393,38.93,23.3611
AC-095,193,-0.0009,0.0003,100.0,642.43,1584.59,1403.75,553.64,2388.06,9077.81,47.5,521.95,8159.97,8.4242,394,38.7,23.4737
AC-095,194,0.0044,-0.0,100.0,642.44,1599.01,1401.81,553.18,2388.05,9081.54,47.35,522.04,8159.3,8.4459,393,38.96,23.3818
AC-095,195,-0.0009,0.0001,100.0,642.54,1588.55,1411.99,553.48,2388.06,9082.55,47.47,521.36,8152.74,8.4484,392,38.73,23.3213
AC-095,196,-0.001,-0.0004,100.0,642.47,1588.04,1409.74,553.0,2388.12,9073.66,47.39,521.71,8149.73,8.4228,391,39.02,23.4345
AC-095,197,0.0011,0.0001,100.0,643.02,1589.01,1402.16,553.63,2388.08,9078.29,47.66,521.72,8156.08,8.4606,393,38.96,23.3095
AC-095,198,0.0013,-0.0001,100.0,642.28,1590.39,1409.82,553.39,2388.08,9070.99,47.67,521.33,8159.97,8.4566,395,38.83,23.3629
AC-095,199,0.0007,-0.0003,100.0,642.59,1592.07,1408.87,554.19,2388.06,9077.04,47.57,522.23,8160.43,8.449,394,38.74,23.3208
AC-095,200,0.0001,0.0004,100.0,642.26,1588.46,1410.83,554.15,2388.09,9078.18,47.35,521.46,8158.19,8.4382,392,38.82,23.2417
AC-095,201,0.002,-0.0005,100.0,643.18,1592.75,1408.54,553.8,2388.11,9089.03,47.42,521.82,8155.25,8.4441,394,38.93,23.3059
AC-095,202,-0.0019,0.0003,100.0,642.94,1586.51,1408.2,553.52,2388.08,9086.98,47.56,521.51,8158.79,8.4391,393,38.86,23.2139
AC-095,203,-0.0025,0.0001,100.0,642.41,1586.44,1409.74,553.79,2388.03,9082.55,47.55,521.94,8154.5,8.4316,394,38.86,23.3468
AC-095,204,-0.0035,0.0001,100.0,642.57,1592.87,1410.59,553.55,2388.08,9092.37,47.39,521.5,8163.76,8.4315,393,38.88,23.4003
AC-095,205,0.0029,0.0004,100.0,642.81,1594.49,1411.49,553.49,2388.06,9077.51,47.57,521.29,8157.92,8.4657,394,38.91,23.4012
AC-095,206,-0.0019,-0.0002,100.0,642.36,1587.01,1406.57,553.06,2388.11,9089.8,47.43,521.57,8159.97,8.4716,393,38.98,23.2798
AC-095,207,0.0012,0.0001,100.0,642.42,1590.51,1412.31,553.97,2388.07,9075.8,47.54,521.06,8157.73,8.4649,394,38.94,23.3592
AC-095,208,0.0025,0.0003,100.0,642.92,1593.0,1403.58,553.46,2388.07,9081.94,47.49,522.04,8158.82,8.4313,391,38.81,23.2553
AC-095,209,0.0006,0.0002,100.0,642.51,1595.87,1404.78,553.29,2388.05,9082.52,47.66,521.34,8155.3,8.4352,393,38.85,23.4043
AC-095,210,-0.0017,0.0,100.0,643.0,1586.67,1409.24,553.39,2388.05,9084.26,47.49,521.13,8158.8,8.4083,392,38.68,23.3064
AC-095,211,0.0008,-0.0002,100.0,642.67,1593.03,1404.44,553.27,2388.07,9082.59,47.66,521.67,8164.41,8.4779,393,38.92,23.2911
AC-095,212,0.0015,-0.0003,100.0,642.85,1592.81,1411.26,553.47,2388.09,9080.32,47.34,520.61,8159.35,8.4445,393,38.74,23.1327
AC-095,213,0.0015,0.0005,100.0,643.14,1590.59,1415.19,553.36,2388.08,9092.1,47.64,521.48,8161.84,8.4234,392,38.72,23.2328
AC-095,214,0.0016,-0.0003,100.0,642.06,1587.7,1409.15,553.91,2388.04,9076.22,47.49,521.63,8158.03,8.445,394,38.75,23.291
AC-095,215,0.0027,-0.0005,100.0,642.37,1592.25,1410.6,553.38,2388.06,9082.72,47.65,520.93,8160.0,8.4598,393,38.55,23.3309
AC-095,216,0.0017,-0.0003,100.0,642.64,1594.5,1405.95,554.0,2388.12,9086.86,47.47,521.78,8159.55,8.4392,393,38.91,23.358
AC-095,217,0.0012,0.0002,100.0,642.5,1591.88,1407.93,552.73,2388.08,9082.1,47.65,521.81,8161.27,8.4275,392,38.85,23.1949
AC-095,218,-0.0041,-0.0003,100.0,642.36,1593.46,1413.2,553.01,2388.05,9091.58,47.68,521.53,8164.96,8.4614,394,38.66,23.329
AC-095,219,-0.0042,0.0004,100.0,642.54,1588.5,1413.89,553.03,2388.01,9086.62,47.5,521.37,8164.37,8.452,393,38.87,23.3002
AC-095,220,-0.0,0.0004,100.0,642.59,1591.11,1410.51,553.5,2388.08,9087.78,47.53,520.99,8166.16,8.429,393,38.86,23.1862
AC-095,221,0.0022,0.0,100.0,642.79,1593.47,1407.35,553.82,2388.13,9080.7,47.53,521.24,8161.25,8.4959,394,38.68,23.3632
AC-095,222,-0.0028,0.0003,100.0,643.17,1587.47,1412.71,552.94,2388.11,9089.71,47.6,521.12,8161.34,8.4396,395,38.7,23.275
AC-095,223,0.0041,0.0003,100.0,643.01,1594.59,1417.29,553.67,2388.06,9086.41,47.6,521.38,8162.64,8.4695,393,38.76,23.2584
AC-095,224,-0.0017,-0.0,100.0,643.32,1593.76,1413.4,553.37,2388.08,9088.61,47.36,521.75,8163.54,8.4646,394,38.69,23.2738
AC-095,225,-0.0002,0.0002,100.0,642.83,1589.24,1412.13,553.22,2388.1,9083.77,47.55,521.91,8165.7,8.4687,392,38.75,23.1903
AC-095,226,-0.0033,-0.0001,100.0,642.63,1595.26,1413.93,553.31,2388.1,9091.97,47.61,520.79,8158.08,8.4554,394,38.81,23.3485
AC-095,227,0.0008,-0.0001,100.0,642.98,1590.97,1410.36,553.26,2388.01,9095.71,47.52,521.44,8158.27,8.4726,393,38.85,23.3497
AC-095,228,-0.001,0.0001,100.0,643.41,1593.95,1409.01,552.83,2388.11,9086.8,47.56,521.51,8169.51,8.4403,393,38.62,23.2262
AC-095,229,0.0012,0.0003,100.0,642.69,1595.2,1403.5,553.44,2388.1,9084.68,47.66,521.25,8163.34,8.4796,393,38.77,23.2904
AC-095,230,-0.0016,0.0003,100.0,642.45,1588.33,1419.72,553.2,2388.16,9086.83,47.71,521.33,8163.36,8.4618,393,38.77,23.1725
AC-095,231,0.0018,-0.0001,100.0,642.62,1588.75,1413.11,552.38,2388.03,9083.0,47.63,521.34,8163.01,8.4697,395,38.66,23.1973
AC-095,232,0.0,-0.0002,100.0,643.04,1597.96,1425.23,552.74,2388.08,9082.75,47.47,520.48,8164.96,8.4545,394,38.65,23.2602
AC-095,233,0.0005,-0.0004,100.0,643.23,1584.05,1416.52,553.18,2388.11,9092.11,47.78,521.56,8165.77,8.4943,392,38.71,23.2971
AC-095,234,0.0015,-0.0001,100.0,642.69,1592.35,1416.54,552.93,2388.1,9092.3,47.57,520.77,8162.47,8.4626,395,38.81,23.214
AC-095,235,0.0004,-0.0,100.0,642.78,1583.39,1413.07,552.51,2388.11,9089.11,47.61,521.25,8161.97,8.4374,394,38.67,23.2588
AC-095,236,-0.0008,0.0004,100.0,642.92,1587.95,1420.27,553.52,2388.08,9100.9,47.7,521.31,8169.56,8.4865,395,38.7,23.204
AC-095,237,-0.0021,-0.0002,100.0,643.27,1596.17,1411.07,552.12,2388.11,9095.51,47.73,520.96,8163.19,8.4452,393,38.69,23.2732
AC-095,238,-0.0033,0.0005,100.0,643.34,1592.91,1411.04,551.96,2388.1,9085.08,47.87,520.87,8167.99,8.4479,391,38.6,23.3056
AC-095,239,-0.0033,-0.0,100.0,643.05,1597.28,1421.15,552.59,2388.09,9094.44,47.88,521.09,8169.4,8.4521,394,38.9,23.1602
AC-095,240,0.0005,0.0003,100.0,642.84,1592.3,1416.72,552.67,2388.13,9090.11,47.71,521.23,8167.43,8.4917,393,38.61,23.2902
AC-095,241,0.0019,-0.0003,100.0,643.14,1594.93,1417.09,553.17,2388.11,9086.96,47.73,520.99,8171.33,8.485,395,38.76,23.306
AC-095,242,0.0001,-0.0001,100.0,642.8,1597.89,1414.26,552.82,2388.1,9092.96,47.71,521.39,8170.38,8.4742,395,38.63,23.14
AC-095,243,0.003,-0.0005,100.0,642.83,1594.59,1414.52,552.93,2388.09,9093.85,47.67,521.22,8167.93,8.4672,394,38.54,23.1678
AC-095,244,-0.0014,-0.0003,100.0,643.7,1591.34,1412.59,553.92,2388.08,9093.27,47.68,520.85,8163.49,8.4792,397,38.73,23.1629
AC-095,245,0.0046,0.0004,100.0,642.93,1591.21,1414.35,553.12,2388.11,9097.44,47.72,520.66,8162.63,8.4425,395,38.51,23.1956
AC-095,246,-0.0012,-0.0002,100.0,643.3,1600.9,1413.57,552.54,2388.13,9101.05,47.69,521.21,8167.64,8.4612,394,38.67,23.1091
AC-095,247,-0.0012,-0.0004,100.0,642.69,1589.24,1416.05,552.78,2388.14,9094.57,47.72,520.97,8170.87,8.4449,395,38.59,23.153
AC-095,248,-0.0036,-0.0,100.0,642.61,1588.43,1414.16,552.59,2388.09,9085.61,47.79,521.04,8175.37,8.4849,396,38.71,23.2199
AC-095,249,-0.002,-0.0003,100.0,643.36,1599.08,1413.06,552.87,2388.08,9104.58,47.92,520.7,8174.83,8.4523,394,38.84,23.1392
AC-095,250,-0.0049,-0.0003,100.0,643.47,1601.42,1418.2,552.0,2388.12,9098.81,47.68,521.04,8172.31,8.4801,396,38.62,23.2511
AC-095,251,-0.005,0.0004,100.0,643.73,1594.94,1413.76,552.88,2388.13,9094.54,47.74,521.33,8171.58,8.471,396,38.74,23.255
AC-095,252,0.0019,-0.0,100.0,643.16,1598.05,1418.2,552.4,2388.11,9099.3,47.72,520.94,8170.6,8.4655,394,38.81,23.2585
AC-095,253,-0.0005,-0.0,100.0,642.91,1595.74,1420.01,552.84,2388.15,9099.64,47.76,520.39,8173.2,8.4801,395,38.87,23.1829
