asset_id,cycle,component,health_score_proxy,risk_score_proxy,degradation_state_proxy,remaining_useful_life,failure_within_30_cycles
AC-075,72,engine_hpc,0.686,0.099,healthy,157,0
AC-075,73,engine_hpc,0.681,0.102,healthy,156,0
AC-075,74,engine_hpc,0.677,0.104,healthy,155,0
AC-075,75,engine_hpc,0.672,0.107,healthy,154,0
AC-075,76,engine_hpc,0.668,0.11,healthy,153,0
AC-075,77,engine_hpc,0.664,0.113,healthy,152,0
AC-075,78,engine_hpc,0.659,0.116,healthy,151,0
AC-075,79,engine_hpc,0.655,0.119,healthy,150,0
AC-075,80,engine_hpc,0.651,0.122,healthy,149,0
AC-075,81,engine_hpc,0.646,0.125,healthy,148,0
AC-075,82,engine_hpc,0.642,0.128,healthy,147,0
AC-075,83,engine_hpc,0.638,0.131,healthy,146,0
AC-075,84,engine_hpc,0.633,0.135,healthy,145,0
AC-075,85,engine_hpc,0.629,0.138,healthy,144,0
AC-075,86,engine_hpc,0.624,0.141,healthy,143,0
AC-075,87,engine_hpc,0.62,0.144,healthy,142,0
AC-075,88,engine_hpc,0.616,0.148,healthy,141,0
AC-075,89,engine_hpc,0.611,0.151,healthy,140,0
AC-075,90,engine_hpc,0.607,0.154,healthy,139,0
AC-075,91,engine_hpc,0.603,0.158,healthy,138,0
AC-075,92,engine_hpc,0.598,0.161,healthy,137,0
AC-075,93,engine_hpc,0.594,0.165,healthy,136,0
AC-075,94,engine_hpc,0.59,0.168,healthy,135,0
AC-075,95,engine_hpc,0.585,0.172,healthy,134,0
AC-075,96,engine_hpc,0.581,0.176,healthy,133,0
AC-075,97,engine_hpc,0.576,0.179,healthy,132,0
AC-075,98,engine_hpc,0.572,0.183,healthy,131,0
AC-075,99,engine_hpc,0.568,0.187,healthy,130,0
AC-075,100,engine_hpc,0.563,0.191,healthy,129,0
AC-075,101,engine_hpc,0.559,0.195,healthy,128,0
AC-075,102,engine_hpc,0.555,0.198,healthy,127,0
AC-075,103,engine_hpc,0.55,0.202,healthy,126,0
AC-075,104,engine_hpc,0.546,0.206,healthy,125,0
AC-075,105,engine_hpc,0.541,0.21,healthy,124,0
AC-075,106,engine_hpc,0.537,0.214,healthy,123,0
AC-075,107,engine_hpc,0.533,0.218,healthy,122,0
AC-075,108,engine_hpc,0.528,0.222,healthy,121,0
AC-075,109,engine_hpc,0.524,0.227,healthy,120,0
AC-075,110,engine_hpc,0.52,0.231,healthy,119,0
AC-075,111,engine_hpc,0.515,0.235,healthy,118,0
AC-075,112,engine_hpc,0.511,0.239,healthy,117,0
AC-075,113,engine_hpc,0.507,0.243,healthy,116,0
AC-075,114,engine_hpc,0.502,0.248,healthy,115,0
AC-075,115,engine_hpc,0.498,0.252,degraded,114,0
AC-075,116,engine_hpc,0.493,0.257,degraded,113,0
AC-075,117,engine_hpc,0.489,0.261,degraded,112,0
AC-075,118,engine_hpc,0.485,0.266,degraded,111,0
AC-075,119,engine_hpc,0.48,0.27,degraded,110,0
AC-075,120,engine_hpc,0.476,0.275,degraded,109,0
AC-075,121,engine_hpc,0.472,0.279,degraded,108,0
AC-075,122,engine_hpc,0.467,0.284,degraded,107,0
AC-075,123,engine_hpc,0.463,0.288,degraded,106,0
AC-075,124,engine_hpc,0.459,0.293,degraded,105,0
AC-075,125,engine_hpc,0.454,0.298,degraded,104,0
AC-075,126,engine_hpc,0.45,0.303,degraded,103,0
AC-075,127,engine_hpc,0.445,0.308,degraded,102,0
AC-075,128,engine_hpc,0.441,0.312,degraded,101,0
AC-075,129,engine_hpc,0.437,0.317,degraded,100,0
AC-075,130,engine_hpc,0.432,0.322,degraded,99,0
AC-075,131,engine_hpc,0.428,0.327,degraded,98,0
AC-075,132,engine_hpc,0.424,0.332,degraded,97,0
AC-075,133,engine_hpc,0.419,0.337,degraded,96,0
AC-075,134,engine_hpc,0.415,0.342,degraded,95,0
AC-075,135,engine_hpc,0.41,0.348,degraded,94,0
AC-075,136,engine_hpc,0.406,0.353,degraded,93,0
AC-075,137,engine_hpc,0.402,0.358,degraded,92,0
AC-075,138,engine_hpc,0.397,0.363,degraded,91,0
AC-075,139,engine_hpc,0.393,0.368,degraded,90,0
AC-075,140,engine_hpc,0.389,0.374,degraded,89,0
AC-075,141,engine_hpc,0.384,0.379,degraded,88,0
AC-075,142,engine_hpc,0.38,0.385,degraded,87,0
AC-075,143,engine_hpc,0.376,0.39,degraded,86,0
AC-075,144,engine_hpc,0.371,0.395,degraded,85,0
AC-075,145,engine_hpc,0.367,0.401,degraded,84,0
AC-075,146,engine_hpc,0.362,0.406,degraded,83,0
AC-075,147,engine_hpc,0.358,0.412,degraded,82,0
AC-075,148,engine_hpc,0.354,0.418,degraded,81,0
AC-075,149,engine_hpc,0.349,0.423,degraded,80,0
AC-075,150,engine_hpc,0.345,0.429,degraded,79,0
AC-075,151,engine_hpc,0.341,0.435,degraded,78,0
AC-075,152,engine_hpc,0.336,0.441,degraded,77,0
AC-075,153,engine_hpc,0.332,0.446,degraded,76,0
AC-075,154,engine_hpc,0.328,0.452,degraded,75,0
AC-075,155,engine_hpc,0.323,0.458,degraded,74,0
AC-075,156,engine_hpc,0.319,0.464,degraded,73,0
AC-075,157,engine_hpc,0.314,0.47,degraded,72,0
AC-075,158,engine_hpc,0.31,0.476,degraded,71,0
AC-075,159,engine_hpc,0.306,0.482,degraded,70,0
AC-075,160,engine_hpc,0.301,0.488,degraded,69,0
AC-075,161,engine_hpc,0.297,0.494,degraded,68,0
AC-075,162,engine_hpc,0.293,0.5,degraded,67,0
AC-075,163,engine_hpc,0.288,0.507,degraded,66,0
AC-075,164,engine_hpc,0.284,0.513,degraded,65,0
AC-075,165,engine_hpc,0.279,0.519,degraded,64,0
AC-075,166,engine_hpc,0.275,0.525,degraded,63,0
AC-075,167,engine_hpc,0.271,0.532,degraded,62,0
AC-075,168,engine_hpc,0.266,0.538,degraded,61,0
AC-075,169,engine_hpc,0.262,0.545,degraded,60,0
AC-075,170,engine_hpc,0.258,0.551,degraded,59,0
AC-075,171,engine_hpc,0.253,0.558,degraded,58,0
AC-075,172,engine_hpc,0.249,0.564,degraded,57,0
AC-075,173,engine_hpc,0.245,0.571,degraded,56,0
AC-075,174,engine_hpc,0.24,0.577,degraded,55,0
AC-075,175,engine_hpc,0.236,0.584,degraded,54,0
AC-075,176,engine_hpc,0.231,0.591,degraded,53,0
AC-075,177,engine_hpc,0.227,0.597,degraded,52,0
AC-075,178,engine_hpc,0.223,0.604,degraded,51,0
AC-075,179,engine_hpc,0.218,0.611,degraded,50,0
AC-075,180,engine_hpc,0.214,0.618,degraded,49,0
AC-075,181,engine_hpc,0.21,0.625,degraded,48,0
AC-075,182,engine_hpc,0.205,0.632,degraded,47,0
AC-075,183,engine_hpc,0.201,0.639,degraded,46,0
AC-075,184,engine_hpc,0.197,0.646,degraded,45,0
AC-075,185,engine_hpc,0.192,0.653,degraded,44,0
AC-075,186,engine_hpc,0.188,0.66,degraded,43,0
AC-075,187,engine_hpc,0.183,0.667,degraded,42,0
AC-075,188,engine_hpc,0.179,0.674,degraded,41,0
AC-075,189,engine_hpc,0.175,0.681,degraded,40,0
AC-075,190,engine_hpc,0.17,0.688,degraded,39,0
AC-075,191,engine_hpc,0.166,0.696,degraded,38,0
AC-075,192,engine_hpc,0.162,0.703,degraded,37,0
AC-075,193,engine_hpc,0.157,0.71,degraded,36,0
AC-075,194,engine_hpc,0.153,0.718,degraded,35,0
AC-075,195,engine_hpc,0.148,0.725,severe,34,0
AC-075,196,engine_hpc,0.144,0.733,severe,33,0
AC-075,197,engine_hpc,0.14,0.74,severe,32,0
AC-075,198,engine_hpc,0.135,0.748,severe,31,0
AC-075,199,engine_hpc,0.131,0.755,severe,30,1
AC-075,200,engine_hpc,0.127,0.763,severe,29,1
AC-075,201,engine_hpc,0.122,0.77,severe,28,1
AC-075,202,engine_hpc,0.118,0.778,severe,27,1
AC-075,203,engine_hpc,0.114,0.786,severe,26,1
AC-075,204,engine_hpc,0.109,0.794,severe,25,1
AC-075,205,engine_hpc,0.105,0.801,severe,24,1
AC-075,206,engine_hpc,0.1,0.809,severe,23,1
AC-075,207,engine_hpc,0.096,0.817,severe,22,1
AC-075,208,engine_hpc,0.092,0.825,severe,21,1
AC-075,209,engine_hpc,0.087,0.833,severe,20,1
AC-075,210,engine_hpc,0.083,0.841,severe,19,1
AC-075,211,engine_hpc,0.079,0.849,severe,18,1
AC-075,212,engine_hpc,0.074,0.857,severe,17,1
AC-075,213,engine_hpc,0.07,0.865,severe,16,1
AC-075,214,engine_hpc,0.066,0.873,severe,15,1
AC-075,215,engine_hpc,0.061,0.881,severe,14,1
AC-075,216,engine_hpc,0.057,0.89,severe,13,1
AC-075,217,engine_hpc,0.052,0.898,severe,12,1
AC-075,218,engine_hpc,0.048,0.906,severe,11,1
AC-075,219,engine_hpc,0.044,0.915,severe,10,1
AC-075,220,engine_hpc,0.039,0.923,severe,9,1
AC-075,221,engine_hpc,0.035,0.931,severe,8,1
AC-075,222,engine_hpc,0.031,0.94,severe,7,1
AC-075,223,engine_hpc,0.026,0.948,severe,6,1
AC-075,224,engine_hpc,0.022,0.957,severe,5,1
AC-075,225,engine_hpc,0.017,0.965,severe,4,1
AC-075,226,engine_hpc,0.013,0.974,severe,3,1
AC-075,227,engine_hpc,0.009,0.983,severe,2,1
AC-075,228,engine_hpc,0.004,0.991,severe,1,1
AC-075,229,engine_hpc,0.0,1.0,severe,0,1
AC-076,1,engine_hpc,0.995,0.0,healthy,209,0
AC-076,2,engine_hpc,0.99,0.0,healthy,208,0
AC-076,3,engine_hpc,0.986,0.0,healthy,207,0
AC-076,4,engine_hpc,0.981,0.0,healthy,206,0
AC-076,5,engine_hpc,0.976,0.001,healthy,205,0
AC-076,6,engine_hpc,0.971,0.001,healthy,204,0
AC-076,7,engine_hpc,0.967,0.001,healthy,203,0
AC-076,8,engine_hpc,0.962,0.001,healthy,202,0
AC-076,9,engine_hpc,0.957,0.002,healthy,201,0
AC-076,10,engine_hpc,0.952,0.002,healthy,200,0
AC-076,11,engine_hpc,0.948,0.003,healthy,199,0
AC-076,12,engine_hpc,0.943,0.003,healthy,198,0
AC-076,13,engine_hpc,0.938,0.004,healthy,197,0
AC-076,14,engine_hpc,0.933,0.004,healthy,196,0
AC-076,15,engine_hpc,0.929,0.005,healthy,195,0
AC-076,16,engine_hpc,0.924,0.006,healthy,194,0
AC-076,17,engine_hpc,0.919,0.007,healthy,193,0
AC-076,18,engine_hpc,0.914,0.007,healthy,192,0
AC-076,19,engine_hpc,0.91,0.008,healthy,191,0
AC-076,20,engine_hpc,0.905,0.009,healthy,190,0
AC-076,21,engine_hpc,0.9,0.01,healthy,189,0
AC-076,22,engine_hpc,0.895,0.011,healthy,188,0
AC-076,23,engine_hpc,0.89,0.012,healthy,187,0
AC-076,24,engine_hpc,0.886,0.013,healthy,186,0
AC-076,25,engine_hpc,0.881,0.014,healthy,185,0
AC-076,26,engine_hpc,0.876,0.015,healthy,184,0
AC-076,27,engine_hpc,0.871,0.017,healthy,183,0
AC-076,28,engine_hpc,0.867,0.018,healthy,182,0
AC-076,29,engine_hpc,0.862,0.019,healthy,181,0
AC-076,30,engine_hpc,0.857,0.02,healthy,180,0
AC-076,31,engine_hpc,0.852,0.022,healthy,179,0
AC-076,32,engine_hpc,0.848,0.023,healthy,178,0
AC-076,33,engine_hpc,0.843,0.025,healthy,177,0
AC-076,34,engine_hpc,0.838,0.026,healthy,176,0
AC-076,35,engine_hpc,0.833,0.028,healthy,175,0
AC-076,36,engine_hpc,0.829,0.029,healthy,174,0
AC-076,37,engine_hpc,0.824,0.031,healthy,173,0
AC-076,38,engine_hpc,0.819,0.033,healthy,172,0
AC-076,39,engine_hpc,0.814,0.034,healthy,171,0
AC-076,40,engine_hpc,0.81,0.036,healthy,170,0
AC-076,41,engine_hpc,0.805,0.038,healthy,169,0
AC-076,42,engine_hpc,0.8,0.04,healthy,168,0
AC-076,43,engine_hpc,0.795,0.042,healthy,167,0
AC-076,44,engine_hpc,0.79,0.044,healthy,166,0
AC-076,45,engine_hpc,0.786,0.046,healthy,165,0
AC-076,46,engine_hpc,0.781,0.048,healthy,164,0
AC-076,47,engine_hpc,0.776,0.05,healthy,163,0
AC-076,48,engine_hpc,0.771,0.052,healthy,162,0
AC-076,49,engine_hpc,0.767,0.054,healthy,161,0
AC-076,50,engine_hpc,0.762,0.057,healthy,160,0
AC-076,51,engine_hpc,0.757,0.059,healthy,159,0
AC-076,52,engine_hpc,0.752,0.061,healthy,158,0
AC-076,53,engine_hpc,0.748,0.064,healthy,157,0
AC-076,54,engine_hpc,0.743,0.066,healthy,156,0
AC-076,55,engine_hpc,0.738,0.069,healthy,155,0
AC-076,56,engine_hpc,0.733,0.071,healthy,154,0
AC-076,57,engine_hpc,0.729,0.074,healthy,153,0
AC-076,58,engine_hpc,0.724,0.076,healthy,152,0
AC-076,59,engine_hpc,0.719,0.079,healthy,151,0
AC-076,60,engine_hpc,0.714,0.082,healthy,150,0
AC-076,61,engine_hpc,0.71,0.084,healthy,149,0
AC-076,62,engine_hpc,0.705,0.087,healthy,148,0
AC-076,63,engine_hpc,0.7,0.09,healthy,147,0
AC-076,64,engine_hpc,0.695,0.093,healthy,146,0
AC-076,65,engine_hpc,0.69,0.096,healthy,145,0
AC-076,66,engine_hpc,0.686,0.099,healthy,144,0
AC-076,67,engine_hpc,0.681,0.102,healthy,143,0
AC-076,68,engine_hpc,0.676,0.105,healthy,142,0
AC-076,69,engine_hpc,0.671,0.108,healthy,141,0
AC-076,70,engine_hpc,0.667,0.111,healthy,140,0
AC-076,71,engine_hpc,0.662,0.114,healthy,139,0
AC-076,72,engine_hpc,0.657,0.118,healthy,138,0
AC-076,73,engine_hpc,0.652,0.121,healthy,137,0
AC-076,74,engine_hpc,0.648,0.124,healthy,136,0
AC-076,75,engine_hpc,0.643,0.128,healthy,135,0
AC-076,76,engine_hpc,0.638,0.131,healthy,134,0
AC-076,77,engine_hpc,0.633,0.134,healthy,133,0
AC-076,78,engine_hpc,0.629,0.138,healthy,132,0
AC-076,79,engine_hpc,0.624,0.142,healthy,131,0
AC-076,80,engine_hpc,0.619,0.145,healthy,130,0
AC-076,81,engine_hpc,0.614,0.149,healthy,129,0
AC-076,82,engine_hpc,0.61,0.152,healthy,128,0
AC-076,83,engine_hpc,0.605,0.156,healthy,127,0
AC-076,84,engine_hpc,0.6,0.16,healthy,126,0
AC-076,85,engine_hpc,0.595,0.164,healthy,125,0
AC-076,86,engine_hpc,0.59,0.168,healthy,124,0
AC-076,87,engine_hpc,0.586,0.172,healthy,123,0
AC-076,88,engine_hpc,0.581,0.176,healthy,122,0
AC-076,89,engine_hpc,0.576,0.18,healthy,121,0
AC-076,90,engine_hpc,0.571,0.184,healthy,120,0
AC-076,91,engine_hpc,0.567,0.188,healthy,119,0
AC-076,92,engine_hpc,0.562,0.192,healthy,118,0
AC-076,93,engine_hpc,0.557,0.196,healthy,117,0
AC-076,94,engine_hpc,0.552,0.2,healthy,116,0
AC-076,95,engine_hpc,0.548,0.205,healthy,115,0
AC-076,96,engine_hpc,0.543,0.209,healthy,114,0
AC-076,97,engine_hpc,0.538,0.213,healthy,113,0
AC-076,98,engine_hpc,0.533,0.218,healthy,112,0
AC-076,99,engine_hpc,0.529,0.222,healthy,111,0
AC-076,100,engine_hpc,0.524,0.227,healthy,110,0
AC-076,101,engine_hpc,0.519,0.231,healthy,109,0
AC-076,102,engine_hpc,0.514,0.236,healthy,108,0
AC-076,103,engine_hpc,0.51,0.241,healthy,107,0
AC-076,104,engine_hpc,0.505,0.245,healthy,106,0
AC-076,105,engine_hpc,0.5,0.25,degraded,105,0
AC-076,106,engine_hpc,0.495,0.255,degraded,104,0
AC-076,107,engine_hpc,0.49,0.26,degraded,103,0
AC-076,108,engine_hpc,0.486,0.264,degraded,102,0
AC-076,109,engine_hpc,0.481,0.269,degraded,101,0
AC-076,110,engine_hpc,0.476,0.274,degraded,100,0
AC-076,111,engine_hpc,0.471,0.279,degraded,99,0
AC-076,112,engine_hpc,0.467,0.284,degraded,98,0
AC-076,113,engine_hpc,0.462,0.29,degraded,97,0
AC-076,114,engine_hpc,0.457,0.295,degraded,96,0
AC-076,115,engine_hpc,0.452,0.3,degraded,95,0
AC-076,116,engine_hpc,0.448,0.305,degraded,94,0
AC-076,117,engine_hpc,0.443,0.31,degraded,93,0
AC-076,118,engine_hpc,0.438,0.316,degraded,92,0
AC-076,119,engine_hpc,0.433,0.321,degraded,91,0
AC-076,120,engine_hpc,0.429,0.327,degraded,90,0
AC-076,121,engine_hpc,0.424,0.332,degraded,89,0
AC-076,122,engine_hpc,0.419,0.338,degraded,88,0
AC-076,123,engine_hpc,0.414,0.343,degraded,87,0
AC-076,124,engine_hpc,0.41,0.349,degraded,86,0
AC-076,125,engine_hpc,0.405,0.354,degraded,85,0
AC-076,126,engine_hpc,0.4,0.36,degraded,84,0
AC-076,127,engine_hpc,0.395,0.366,degraded,83,0
AC-076,128,engine_hpc,0.39,0.372,degraded,82,0
AC-076,129,engine_hpc,0.386,0.377,degraded,81,0
AC-076,130,engine_hpc,0.381,0.383,degraded,80,0
AC-076,131,engine_hpc,0.376,0.389,degraded,79,0
AC-076,132,engine_hpc,0.371,0.395,degraded,78,0
AC-076,133,engine_hpc,0.367,0.401,degraded,77,0
AC-076,134,engine_hpc,0.362,0.407,degraded,76,0
AC-076,135,engine_hpc,0.357,0.413,degraded,75,0
AC-076,136,engine_hpc,0.352,0.419,degraded,74,0
AC-076,137,engine_hpc,0.348,0.426,degraded,73,0
AC-076,138,engine_hpc,0.343,0.432,degraded,72,0
AC-076,139,engine_hpc,0.338,0.438,degraded,71,0
AC-076,140,engine_hpc,0.333,0.444,degraded,70,0
AC-076,141,engine_hpc,0.329,0.451,degraded,69,0
AC-076,142,engine_hpc,0.324,0.457,degraded,68,0
AC-076,143,engine_hpc,0.319,0.464,degraded,67,0
AC-076,144,engine_hpc,0.314,0.47,degraded,66,0
AC-076,145,engine_hpc,0.31,0.477,degraded,65,0
AC-076,146,engine_hpc,0.305,0.483,degraded,64,0
AC-076,147,engine_hpc,0.3,0.49,degraded,63,0
AC-076,148,engine_hpc,0.295,0.497,degraded,62,0
AC-076,149,engine_hpc,0.29,0.503,degraded,61,0
AC-076,150,engine_hpc,0.286,0.51,degraded,60,0
AC-076,151,engine_hpc,0.281,0.517,degraded,59,0
AC-076,152,engine_hpc,0.276,0.524,degraded,58,0
AC-076,153,engine_hpc,0.271,0.531,degraded,57,0
AC-076,154,engine_hpc,0.267,0.538,degraded,56,0
AC-076,155,engine_hpc,0.262,0.545,degraded,55,0
AC-076,156,engine_hpc,0.257,0.552,degraded,54,0
AC-076,157,engine_hpc,0.252,0.559,degraded,53,0
AC-076,158,engine_hpc,0.248,0.566,degraded,52,0
AC-076,159,engine_hpc,0.243,0.573,degraded,51,0
AC-076,160,engine_hpc,0.238,0.58,degraded,50,0
AC-076,161,engine_hpc,0.233,0.588,degraded,49,0
AC-076,162,engine_hpc,0.229,0.595,degraded,48,0
AC-076,163,engine_hpc,0.224,0.602,degraded,47,0
AC-076,164,engine_hpc,0.219,0.61,degraded,46,0
AC-076,165,engine_hpc,0.214,0.617,degraded,45,0
AC-076,166,engine_hpc,0.21,0.625,degraded,44,0
AC-076,167,engine_hpc,0.205,0.632,degraded,43,0
AC-076,168,engine_hpc,0.2,0.64,degraded,42,0
AC-076,169,engine_hpc,0.195,0.648,degraded,41,0
AC-076,170,engine_hpc,0.19,0.655,degraded,40,0
AC-076,171,engine_hpc,0.186,0.663,degraded,39,0
AC-076,172,engine_hpc,0.181,0.671,degraded,38,0
AC-076,173,engine_hpc,0.176,0.679,degraded,37,0
AC-076,174,engine_hpc,0.171,0.687,degraded,36,0
AC-076,175,engine_hpc,0.167,0.694,degraded,35,0
AC-076,176,engine_hpc,0.162,0.702,degraded,34,0
AC-076,177,engine_hpc,0.157,0.71,degraded,33,0
AC-076,178,engine_hpc,0.152,0.718,degraded,32,0
AC-076,179,engine_hpc,0.148,0.727,severe,31,0
AC-076,180,engine_hpc,0.143,0.735,severe,30,1
AC-076,181,engine_hpc,0.138,0.743,severe,29,1
AC-076,182,engine_hpc,0.133,0.751,severe,28,1
AC-076,183,engine_hpc,0.129,0.759,severe,27,1
AC-076,184,engine_hpc,0.124,0.768,severe,26,1
AC-076,185,engine_hpc,0.119,0.776,severe,25,1
AC-076,186,engine_hpc,0.114,0.784,severe,24,1
AC-076,187,engine_hpc,0.11,0.793,severe,23,1
AC-076,188,engine_hpc,0.105,0.801,severe,22,1
AC-076,189,engine_hpc,0.1,0.81,severe,21,1
AC-076,190,engine_hpc,0.095,0.819,severe,20,1
AC-076,191,engine_hpc,0.09,0.827,severe,19,1
AC-076,192,engine_hpc,0.086,0.836,severe,18,1
AC-076,193,engine_hpc,0.081,0.845,severe,17,1
AC-076,194,engine_hpc,0.076,0.853,severe,16,1
AC-076,195,engine_hpc,0.071,0.862,severe,15,1
AC-076,196,engine_hpc,0.067,0.871,severe,14,1
AC-076,197,engine_hpc,0.062,0.88,severe,13,1
AC-076,198,engine_hpc,0.057,0.889,severe,12,1
AC-076,199,engine_hpc,0.052,0.898,severe,11,1
AC-076,200,engine_hpc,0.048,0.907,severe,10,1
AC-076,201,engine_hpc,0.043,0.916,severe,9,1
AC-076,202,engine_hpc,0.038,0.925,severe,8,1
AC-076,203,engine_hpc,0.033,0.934,severe,7,1
AC-076,204,engine_hpc,0.029,0.944,severe,6,1
AC-076,205,engine_hpc,0.024,0.953,severe,5,1
AC-076,206,engine_hpc,0.019,0.962,severe,4,1
AC-076,207,engine_hpc,0.014,0.972,severe,3,1
AC-076,208,engine_hpc,0.01,0.981,severe,2,1
AC-076,209,engine_hpc,0.005,0.99,severe,1,1
AC-076,210,engine_hpc,0.0,1.0,severe,0,1
AC-077,1,engine_hpc,0.994,0.0,healthy,153,0
AC-077,2,engine_hpc,0.987,0.0,healthy,152,0
AC-077,3,engine_hpc,0.981,0.0,healthy,151,0
AC-077,4,engine_hpc,0.974,0.001,healthy,150,0
AC-077,5,engine_hpc,0.968,0.001,healthy,149,0
AC-077,6,engine_hpc,0.961,0.002,healthy,148,0
AC-077,7,engine_hpc,0.955,0.002,healthy,147,0
AC-077,8,engine_hpc,0.948,0.003,healthy,146,0
AC-077,9,engine_hpc,0.942,0.003,healthy,145,0
AC-077,10,engine_hpc,0.935,0.004,healthy,144,0
AC-077,11,engine_hpc,0.929,0.005,healthy,143,0
AC-077,12,engine_hpc,0.922,0.006,healthy,142,0
AC-077,13,engine_hpc,0.916,0.007,healthy,141,0
AC-077,14,engine_hpc,0.909,0.008,healthy,140,0
AC-077,15,engine_hpc,0.903,0.009,healthy,139,0
AC-077,16,engine_hpc,0.896,0.011,healthy,138,0
AC-077,17,engine_hpc,0.89,0.012,healthy,137,0
AC-077,18,engine_hpc,0.883,0.014,healthy,136,0
AC-077,19,engine_hpc,0.877,0.015,healthy,135,0
AC-077,20,engine_hpc,0.87,0.017,healthy,134,0
AC-077,21,engine_hpc,0.864,0.019,healthy,133,0
AC-077,22,engine_hpc,0.857,0.02,healthy,132,0
AC-077,23,engine_hpc,0.851,0.022,healthy,131,0
AC-077,24,engine_hpc,0.844,0.024,healthy,130,0
AC-077,25,engine_hpc,0.838,0.026,healthy,129,0
AC-077,26,engine_hpc,0.831,0.029,healthy,128,0
AC-077,27,engine_hpc,0.825,0.031,healthy,127,0
AC-077,28,engine_hpc,0.818,0.033,healthy,126,0
AC-077,29,engine_hpc,0.812,0.035,healthy,125,0
AC-077,30,engine_hpc,0.805,0.038,healthy,124,0
AC-077,31,engine_hpc,0.799,0.041,healthy,123,0
AC-077,32,engine_hpc,0.792,0.043,healthy,122,0
AC-077,33,engine_hpc,0.786,0.046,healthy,121,0
AC-077,34,engine_hpc,0.779,0.049,healthy,120,0
AC-077,35,engine_hpc,0.773,0.052,healthy,119,0
AC-077,36,engine_hpc,0.766,0.055,healthy,118,0
AC-077,37,engine_hpc,0.76,0.058,healthy,117,0
AC-077,38,engine_hpc,0.753,0.061,healthy,116,0
AC-077,39,engine_hpc,0.747,0.064,healthy,115,0
AC-077,40,engine_hpc,0.74,0.067,healthy,114,0
AC-077,41,engine_hpc,0.734,0.071,healthy,113,0
AC-077,42,engine_hpc,0.727,0.074,healthy,112,0
AC-077,43,engine_hpc,0.721,0.078,healthy,111,0
AC-077,44,engine_hpc,0.714,0.082,healthy,110,0
AC-077,45,engine_hpc,0.708,0.085,healthy,109,0
AC-077,46,engine_hpc,0.701,0.089,healthy,108,0
AC-077,47,engine_hpc,0.695,0.093,healthy,107,0
AC-077,48,engine_hpc,0.688,0.097,healthy,106,0
AC-077,49,engine_hpc,0.682,0.101,healthy,105,0
AC-077,50,engine_hpc,0.675,0.105,healthy,104,0
AC-077,51,engine_hpc,0.669,0.11,healthy,103,0
AC-077,52,engine_hpc,0.662,0.114,healthy,102,0
AC-077,53,engine_hpc,0.656,0.118,healthy,101,0
AC-077,54,engine_hpc,0.649,0.123,healthy,100,0
AC-077,55,engine_hpc,0.643,0.128,healthy,99,0
AC-077,56,engine_hpc,0.636,0.132,healthy,98,0
AC-077,57,engine_hpc,0.63,0.137,healthy,97,0
AC-077,58,engine_hpc,0.623,0.142,healthy,96,0
AC-077,59,engine_hpc,0.617,0.147,healthy,95,0
AC-077,60,engine_hpc,0.61,0.152,healthy,94,0
AC-077,61,engine_hpc,0.604,0.157,healthy,93,0
AC-077,62,engine_hpc,0.597,0.162,healthy,92,0
AC-077,63,engine_hpc,0.591,0.167,healthy,91,0
AC-077,64,engine_hpc,0.584,0.173,healthy,90,0
AC-077,65,engine_hpc,0.578,0.178,healthy,89,0
AC-077,66,engine_hpc,0.571,0.184,healthy,88,0
AC-077,67,engine_hpc,0.565,0.189,healthy,87,0
AC-077,68,engine_hpc,0.558,0.195,healthy,86,0
AC-077,69,engine_hpc,0.552,0.201,healthy,85,0
AC-077,70,engine_hpc,0.545,0.207,healthy,84,0
AC-077,71,engine_hpc,0.539,0.213,healthy,83,0
AC-077,72,engine_hpc,0.532,0.219,healthy,82,0
AC-077,73,engine_hpc,0.526,0.225,healthy,81,0
AC-077,74,engine_hpc,0.519,0.231,healthy,80,0
AC-077,75,engine_hpc,0.513,0.237,healthy,79,0
AC-077,76,engine_hpc,0.506,0.244,healthy,78,0
AC-077,77,engine_hpc,0.5,0.25,degraded,77,0
AC-077,78,engine_hpc,0.494,0.257,degraded,76,0
AC-077,79,engine_hpc,0.487,0.263,degraded,75,0
AC-077,80,engine_hpc,0.481,0.27,degraded,74,0
AC-077,81,engine_hpc,0.474,0.277,degraded,73,0
AC-077,82,engine_hpc,0.468,0.284,degraded,72,0
AC-077,83,engine_hpc,0.461,0.29,degraded,71,0
AC-077,84,engine_hpc,0.455,0.298,degraded,70,0
AC-077,85,engine_hpc,0.448,0.305,degraded,69,0
AC-077,86,engine_hpc,0.442,0.312,degraded,68,0
AC-077,87,engine_hpc,0.435,0.319,degraded,67,0
AC-077,88,engine_hpc,0.429,0.327,degraded,66,0
AC-077,89,engine_hpc,0.422,0.334,degraded,65,0
AC-077,90,engine_hpc,0.416,0.342,degraded,64,0
AC-077,91,engine_hpc,0.409,0.349,degraded,63,0
AC-077,92,engine_hpc,0.403,0.357,degraded,62,0
AC-077,93,engine_hpc,0.396,0.365,degraded,61,0
AC-077,94,engine_hpc,0.39,0.373,degraded,60,0
AC-077,95,engine_hpc,0.383,0.381,degraded,59,0
AC-077,96,engine_hpc,0.377,0.389,degraded,58,0
AC-077,97,engine_hpc,0.37,0.397,degraded,57,0
AC-077,98,engine_hpc,0.364,0.405,degraded,56,0
